date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:33:15	6977/6977	---M-Z	200	added ('OK')	text/html	date:Fri,%2021%20Feb%202020%2018:33:17%20GMT	https://business-starter-template.webflow.io/post/7-of-the-best-examples-of-beautiful-blog-design	D:/My%20Web%20Sites/SG/business-starter-template.webflow.io/post/7-of-the-best-examples-of-beautiful-blog-design.html	(from https://business-starter-template.webflow.io/)
12:33:16	1016/1016	---M--	200	added ('OK')	image/png	etag:%2262b8ef276d3f0f94addd14e8e93c89c4%22	https://assets.website-files.com/5c6eb5400253230156de2bd6/5c6eb93aaf74a2025c4c7dcd_webflow-w-small%402x.png	D:/My%20Web%20Sites/SG/assets.website-files.com/5c6eb5400253230156de2bd6/5c6eb93aaf74a2025c4c7dcd_webflow-w-small@2x.png	(from https://business-starter-template.webflow.io/)
12:33:16	88145/88145	---M--	200	added ('OK')	application/javascript	etag:%22220afd743d9e9643852e31a135a9f3ae%22	https://d3e54v103j8qbb.cloudfront.net/js/jquery-3.4.1.min.220afd743d.js	D:/My%20Web%20Sites/SG/d3e54v103j8qbb.cloudfront.net/js/jquery-3.4.1.min.220afd743d.js	(from https://business-starter-template.webflow.io/)
12:33:16	61227/61227	---M-Z	200	added ('OK')	text/javascript	etag:%22fb37adf3f4384bcad8be672933b11808%22	https://assets.website-files.com/5c6eb5400253230156de2bd6/js/webflow.35ee6e80f.js	D:/My%20Web%20Sites/SG/assets.website-files.com/5c6eb5400253230156de2bd6/js/webflow.35ee6e80f.js	(from https://business-starter-template.webflow.io/)
12:33:16	3618/3618	---M--	200	added ('OK')	image/png	etag:%2216816fe6bf01abe1fec12aa0e42d17b0%22	https://d3e54v103j8qbb.cloudfront.net/img/example-bg.png	D:/My%20Web%20Sites/SG/d3e54v103j8qbb.cloudfront.net/img/example-bg.png	(from https://assets.website-files.com/5c6eb5400253230156de2bd6/css/business-starter-template.webflow.d0b16c944.css)
12:33:18	86927/86927	---MCZ	200	added ('OK')	application/javascript	date:Thu,%2003%20Jan%202019%2019:14:11%20GMT	https://d1tdp7z6w94jbb.cloudfront.net/js/jquery-3.3.1.min.js	D:/My%20Web%20Sites/SG/d1tdp7z6w94jbb.cloudfront.net/js/jquery-3.3.1.min.js	(from https://business-starter-template.webflow.io/about)
12:33:18	0/0	---M--	504	error ('GATEWAY_TIMEOUT')	text/html	date:Fri,%2021%20Feb%202020%2018:33:19%20GMT	https://business-starter-template.webflow.io/projects	D:/My%20Web%20Sites/SG/business-starter-template.webflow.io/projects.html	(from https://business-starter-template.webflow.io/)
12:33:18	0/0	---M--	504	error ('GATEWAY_TIMEOUT')	text/html	date:Fri,%2021%20Feb%202020%2018:33:19%20GMT	https://business-starter-template.webflow.io/team	D:/My%20Web%20Sites/SG/business-starter-template.webflow.io/team.html	(from https://business-starter-template.webflow.io/)
12:33:18	0/0	---M--	504	error ('GATEWAY_TIMEOUT')	text/html	date:Fri,%2021%20Feb%202020%2018:33:19%20GMT	https://business-starter-template.webflow.io/%22https://assets.website-files.com/5c6eb9f0eb770b84a8ff66db/5cdc1eb2a4217f50a3160073_placeholder%201.svg%22	D:/My%20Web%20Sites/SG/business-starter-template.webflow.io/_https_/assets.website-files.com/5c6eb9f0eb770b84a8ff66db/5cdc1eb2a4217f50a3160073_placeholder%201.12.delayed	(from https://business-starter-template.webflow.io/blog)
12:33:18	0/0	---M--	504	error ('GATEWAY_TIMEOUT')	text/html	date:Fri,%2021%20Feb%202020%2018:33:20%20GMT	https://business-starter-template.webflow.io/%22https://assets.website-files.com/5c6eb9f0eb770b84a8ff66db/5cdc1ec04b4caf7fe15e32ac_placeholder%202.svg%22	D:/My%20Web%20Sites/SG/business-starter-template.webflow.io/_https_/assets.website-files.com/5c6eb9f0eb770b84a8ff66db/5cdc1ec04b4caf7fe15e32ac_placeholder%202.svg_	(from https://business-starter-template.webflow.io/blog)
12:33:18	0/0	---M--	504	error ('GATEWAY_TIMEOUT')	text/html	date:Fri,%2021%20Feb%202020%2018:33:20%20GMT	https://business-starter-template.webflow.io/%22https://assets.website-files.com/5c6eb9f0eb770b84a8ff66db/5cdc1eccd7274d4227c5c921_placeholder%203.svg%22	D:/My%20Web%20Sites/SG/business-starter-template.webflow.io/_https_/assets.website-files.com/5c6eb9f0eb770b84a8ff66db/5cdc1eccd7274d4227c5c921_placeholder%203.svg_	(from https://business-starter-template.webflow.io/blog)
12:33:18	6202/6202	---M-Z	200	added ('OK')	text/html	date:Fri,%2021%20Feb%202020%2018:33:20%20GMT	https://business-starter-template.webflow.io/post/5-principles-of-effective-web-design	D:/My%20Web%20Sites/SG/business-starter-template.webflow.io/post/5-principles-of-effective-web-design.html	(from https://business-starter-template.webflow.io/blog)
12:33:19	0/0	---M--	504	error ('GATEWAY_TIMEOUT')	text/html	date:Fri,%2021%20Feb%202020%2018:33:20%20GMT	https://business-starter-template.webflow.io/post/14-common-misconceptions-about-web-design	D:/My%20Web%20Sites/SG/business-starter-template.webflow.io/post/14-common-misconceptions-about-web-design	(from https://business-starter-template.webflow.io/blog)
12:33:19	0/0	---M--	504	error ('GATEWAY_TIMEOUT')	text/html	date:Fri,%2021%20Feb%202020%2018:33:20%20GMT	https://business-starter-template.webflow.io/post/%22https://assets.website-files.com/5c6eb9f0eb770b84a8ff66db/5cdc1eb2a4217f50a3160073_placeholder%201.svg%22	D:/My%20Web%20Sites/SG/business-starter-template.webflow.io/post/_https_/assets.website-files.com/5c6eb9f0eb770b84a8ff66db/5cdc1eb2a4217f50a3160073_placeholder%201.svg_	(from https://business-starter-template.webflow.io/post/10-quick-tips-about-blogging)
12:33:19	0/0	---M--	504	error ('GATEWAY_TIMEOUT')	text/html	date:Fri,%2021%20Feb%202020%2018:33:21%20GMT	https://business-starter-template.webflow.io/post/15-best-blogs-to-follow-about-web-design	D:/My%20Web%20Sites/SG/business-starter-template.webflow.io/post/15-best-blogs-to-follow-about-web-design.html	(from https://business-starter-template.webflow.io/)
12:33:19	0/0	---M--	504	error ('GATEWAY_TIMEOUT')	text/html	date:Fri,%2021%20Feb%202020%2018:33:21%20GMT	https://business-starter-template.webflow.io/post/%22https://assets.website-files.com/5c6eb9f0eb770b84a8ff66db/5cdc1eccd7274d4227c5c921_placeholder%203.svg%22	D:/My%20Web%20Sites/SG/business-starter-template.webflow.io/post/_https_/assets.website-files.com/5c6eb9f0eb770b84a8ff66db/5cdc1eccd7274d4227c5c921_placeholder%203.svg_	(from https://business-starter-template.webflow.io/post/7-of-the-best-examples-of-beautiful-blog-design)
12:33:57	0/0	---M--	504	error ('GATEWAY_TIMEOUT')	text/html	date:Fri,%2021%20Feb%202020%2018:33:21%20GMT	https://business-starter-template.webflow.io/team	D:/My%20Web%20Sites/SG/business-starter-template.webflow.io/team.html	(from https://business-starter-template.webflow.io/)
12:33:57	0/0	---M--	504	error ('GATEWAY_TIMEOUT')	text/html	date:Fri,%2021%20Feb%202020%2018:33:21%20GMT	https://business-starter-template.webflow.io/projects	D:/My%20Web%20Sites/SG/business-starter-template.webflow.io/projects.html	(from https://business-starter-template.webflow.io/)
12:33:57	0/0	---M--	504	error ('GATEWAY_TIMEOUT')	text/html	date:Fri,%2021%20Feb%202020%2018:33:21%20GMT	https://business-starter-template.webflow.io/%22https://assets.website-files.com/5c6eb9f0eb770b84a8ff66db/5cdc1eccd7274d4227c5c921_placeholder%203.svg%22	D:/My%20Web%20Sites/SG/business-starter-template.webflow.io/_https_/assets.website-files.com/5c6eb9f0eb770b84a8ff66db/5cdc1eccd7274d4227c5c921_placeholder%203.html	(from https://business-starter-template.webflow.io/blog)
12:33:57	0/0	---M--	504	error ('GATEWAY_TIMEOUT')	text/html	date:Fri,%2021%20Feb%202020%2018:33:21%20GMT	https://business-starter-template.webflow.io/%22https://assets.website-files.com/5c6eb9f0eb770b84a8ff66db/5cdc1ec04b4caf7fe15e32ac_placeholder%202.svg%22	D:/My%20Web%20Sites/SG/business-starter-template.webflow.io/_https_/assets.website-files.com/5c6eb9f0eb770b84a8ff66db/5cdc1ec04b4caf7fe15e32ac_placeholder%202.html	(from https://business-starter-template.webflow.io/blog)
12:34:35	0/0	---M--	504	error ('GATEWAY_TIMEOUT')	text/html	date:Fri,%2021%20Feb%202020%2018:33:59%20GMT	https://business-starter-template.webflow.io/post/14-common-misconceptions-about-web-design	D:/My%20Web%20Sites/SG/business-starter-template.webflow.io/post/14-common-misconceptions-about-web-design.html	(from https://business-starter-template.webflow.io/blog)
12:34:35	0/0	---M--	504	error ('GATEWAY_TIMEOUT')	text/html	date:Fri,%2021%20Feb%202020%2018:33:59%20GMT	https://business-starter-template.webflow.io/post/%22https://assets.website-files.com/5c6eb9f0eb770b84a8ff66db/5cdc1eb2a4217f50a3160073_placeholder%201.svg%22	D:/My%20Web%20Sites/SG/business-starter-template.webflow.io/post/_https_/assets.website-files.com/5c6eb9f0eb770b84a8ff66db/5cdc1eb2a4217f50a3160073_placeholder%201.html	(from https://business-starter-template.webflow.io/post/10-quick-tips-about-blogging)
12:34:35	0/-1	---M--	504	error ('')			https://business-starter-template.webflow.io/%22https://assets.website-files.com/5c6eb9f0eb770b84a8ff66db/5cdc1eb2a4217f50a3160073_placeholder%201.svg%22	D:/My%20Web%20Sites/SG/business-starter-template.webflow.io/_https_/assets.website-files.com/5c6eb9f0eb770b84a8ff66db/5cdc1eb2a4217f50a3160073_placeholder%201.html	(from https://business-starter-template.webflow.io/blog)
12:34:35	0/0	---M--	504	error ('GATEWAY_TIMEOUT')	text/html	date:Fri,%2021%20Feb%202020%2018:33:59%20GMT	https://business-starter-template.webflow.io/post/15-best-blogs-to-follow-about-web-design	D:/My%20Web%20Sites/SG/business-starter-template.webflow.io/post/15-best-blogs-to-follow-about-web-design.html	(from https://business-starter-template.webflow.io/)
12:34:35	0/0	---M--	504	error ('GATEWAY_TIMEOUT')	text/html	date:Fri,%2021%20Feb%202020%2018:33:59%20GMT	https://business-starter-template.webflow.io/post/%22https://assets.website-files.com/5c6eb9f0eb770b84a8ff66db/5cdc1eccd7274d4227c5c921_placeholder%203.svg%22	D:/My%20Web%20Sites/SG/business-starter-template.webflow.io/post/_https_/assets.website-files.com/5c6eb9f0eb770b84a8ff66db/5cdc1eccd7274d4227c5c921_placeholder%203.html	(from https://business-starter-template.webflow.io/post/7-of-the-best-examples-of-beautiful-blog-design)
12:35:12	0/0	---M--	504	error ('GATEWAY_TIMEOUT')	text/html	date:Fri,%2021%20Feb%202020%2018:34:37%20GMT	https://business-starter-template.webflow.io/%22https://assets.website-files.com/5c6eb9f0eb770b84a8ff66db/5cdc1ec04b4caf7fe15e32ac_placeholder%202.svg%22	D:/My%20Web%20Sites/SG/business-starter-template.webflow.io/_https_/assets.website-files.com/5c6eb9f0eb770b84a8ff66db/5cdc1ec04b4caf7fe15e32ac_placeholder%202.html	(from https://business-starter-template.webflow.io/blog)
12:35:12	0/0	---M--	504	error ('GATEWAY_TIMEOUT')	text/html	date:Fri,%2021%20Feb%202020%2018:34:37%20GMT	https://business-starter-template.webflow.io/%22https://assets.website-files.com/5c6eb9f0eb770b84a8ff66db/5cdc1eccd7274d4227c5c921_placeholder%203.svg%22	D:/My%20Web%20Sites/SG/business-starter-template.webflow.io/_https_/assets.website-files.com/5c6eb9f0eb770b84a8ff66db/5cdc1eccd7274d4227c5c921_placeholder%203.html	(from https://business-starter-template.webflow.io/blog)
12:35:13	0/-1	---M--	504	error ('')			https://business-starter-template.webflow.io/%22https://assets.website-files.com/5c6eb9f0eb770b84a8ff66db/5cdc1eb2a4217f50a3160073_placeholder%201.svg%22	D:/My%20Web%20Sites/SG/business-starter-template.webflow.io/_https_/assets.website-files.com/5c6eb9f0eb770b84a8ff66db/5cdc1eb2a4217f50a3160073_placeholder%201.html	(from https://business-starter-template.webflow.io/blog)
12:35:13	0/0	---M--	504	error ('GATEWAY_TIMEOUT')	text/html	date:Fri,%2021%20Feb%202020%2018:34:38%20GMT	https://business-starter-template.webflow.io/post/14-common-misconceptions-about-web-design	D:/My%20Web%20Sites/SG/business-starter-template.webflow.io/post/14-common-misconceptions-about-web-design.html	(from https://business-starter-template.webflow.io/blog)
12:35:13	0/0	---M--	504	error ('GATEWAY_TIMEOUT')	text/html	date:Fri,%2021%20Feb%202020%2018:34:38%20GMT	https://business-starter-template.webflow.io/post/%22https://assets.website-files.com/5c6eb9f0eb770b84a8ff66db/5cdc1eb2a4217f50a3160073_placeholder%201.svg%22	D:/My%20Web%20Sites/SG/business-starter-template.webflow.io/post/_https_/assets.website-files.com/5c6eb9f0eb770b84a8ff66db/5cdc1eb2a4217f50a3160073_placeholder%201.html	(from https://business-starter-template.webflow.io/post/10-quick-tips-about-blogging)
12:35:13	0/0	---M--	504	error ('GATEWAY_TIMEOUT')	text/html	date:Fri,%2021%20Feb%202020%2018:35:14%20GMT	https://business-starter-template.webflow.io/post/%22https://assets.website-files.com/5c6eb9f0eb770b84a8ff66db/5cdc1eccd7274d4227c5c921_placeholder%203.svg%22	D:/My%20Web%20Sites/SG/business-starter-template.webflow.io/post/_https_/assets.website-files.com/5c6eb9f0eb770b84a8ff66db/5cdc1eccd7274d4227c5c921_placeholder%203.html	(from https://business-starter-template.webflow.io/post/7-of-the-best-examples-of-beautiful-blog-design)
